customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_count
2971,sao paulo,SP,-23.48488200012992,-46.708321288782805,5
2976,sao paulo,SP,-23.476142147293096,-46.715789189519306,5
85905,toledo,PR,-24.71295584259675,-53.734957787035874,5
26291,nova iguacu,RJ,-22.775922205954583,-43.53552518598715,5
26262,nova iguacu,RJ,-22.758659494455966,-43.46865496838731,5
5421,sao paulo,SP,-23.56495275785184,-46.69205689698303,5
30610,belo horizonte,MG,-19.962987438175677,-44.00313479763526,5
30512,belo horizonte,MG,-19.94313991758485,-44.00012248441621,5
95112,caxias do sul,RS,-29.170771745747388,-51.23096209702349,5
95060,caxias do sul,RS,-29.12900635067728,-51.12098175013883,5
95070,caxias do sul,RS,-29.16744881112399,-51.15483116731139,5
95082,caxias do sul,RS,-29.17782368522574,-51.17328050719071,5
65715,lago da pedra,MA,-4.565356629061708,-45.12939734093834,5
65630,timon,MA,-5.102923191200864,-42.82426512776563,5
2961,sao paulo,SP,-23.492491214734663,-46.69963829158367,5
4676,sao paulo,SP,-23.66195544386419,-46.67883554435079,5
48925,sobradinho,BA,-9.470699499739322,-40.81221695121534,5
95250,antonio prado,RS,-28.856785799862664,-51.28407511043693,5
49096,aracaju,SE,-10.914798799384592,-37.08484479800094,5
3446,sao paulo,SP,-23.550615745665016,-46.529145935286266,5
9332,maua,SP,-23.656936594800825,-46.41797406476567,5
95535,terra de areia,RS,-29.579703310597797,-50.06461094862101,5
9251,santo andre,SP,-23.630386001373815,-46.50749026337425,5
9134,santo andre,SP,-23.731374925340436,-46.47892573689435,5
1506,sao paulo,SP,-23.559558667862476,-46.635032185031825,5
95540,palmares do sul,RS,-30.270760902030478,-50.49760468288321,5
95595,cidreira,RS,-30.181172662096813,-50.21367392192425,5
1501,sao paulo,SP,-23.552469356196873,-46.63548543836741,5
65067,sao luis,MA,-2.5129995424374734,-44.23434294925938,5
65068,sao luis,MA,-2.5091683348897456,-44.23168396750532,5
65215,viana,MA,-3.211628210130476,-45.001725340475865,5
48990,andorinha,BA,-10.344702161161972,-39.83061876266924,5
80810,curitiba,PR,-25.416399052821397,-49.29134397540305,5
81240,curitiba,PR,-25.47508625546335,-49.336398765478386,5
80510,curitiba,PR,-25.421977539487497,-49.27871218867796,5
81350,curitiba,PR,-25.501030850103422,-49.33313993830728,5
65062,sao luis,MA,-2.5360460779270935,-44.23733928870707,5
9051,santo andre,SP,-23.678473176109634,-46.55118175914321,5
13903,amparo,SP,-22.71386092511667,-46.76612661301402,5
13877,sao joao da boa vista,SP,-22.00465913046578,-46.81870813169402,5
48601,paulo afonso,BA,-9.404393764766883,-38.220296794372175,5
48602,paulo afonso,BA,-9.404467767344052,-38.222337498861826,5
4752,sao paulo,SP,-23.653255735596098,-46.71183480625177,5
26298,nova iguacu,RJ,-22.821289601573383,-43.583917046351964,5
85864,foz do iguacu,PR,-25.522497915304445,-54.58448285009858,5
85862,foz do iguacu,PR,-25.4883710064891,-54.52164072805602,5
4782,sao paulo,SP,-23.691013046281814,-46.70381010620763,5
4764,sao paulo,SP,-23.672391608719774,-46.71465164077816,5
13633,pirassununga,SP,-22.01870996108974,-47.430647021979276,5
13636,pirassununga,SP,-21.99020007060543,-47.41585136240993,5
13732,mococa,SP,-21.456483739305426,-47.01412697783054,5
64290,altos,PI,-5.037933605097157,-42.45957464672137,5
64218,parnaiba,PI,-2.912935824415898,-41.77880306772577,5
3422,sao paulo,SP,-23.55568419758511,-46.544124185164286,5
49087,aracaju,SE,-10.89454764975538,-37.081855714053674,5
49043,aracaju,SE,-10.965782153905561,-37.090233071433495,5
4794,sao paulo,SP,-23.62011581915099,-46.69978748689634,5
4826,sao paulo,SP,-23.723290262306726,-46.71018939300179,5
4828,sao paulo,SP,-23.725654930804435,-46.70445174231085,5
29970,pedro canario,ES,-18.293163679149735,-39.95858510869711,5
2934,sao paulo,SP,-23.48680400920038,-46.70530001805472,5
95905,lajeado,RS,-29.449883086883077,-51.987757038933196,5
9434,ribeirao pires,SP,-23.66004151862936,-46.372941065863955,5
13735,mococa,SP,-21.47289191086977,-46.997082093249304,5
5364,sao paulo,SP,-23.571454378388328,-46.752200205841,5
85814,cascavel,PR,-24.92049263267537,-53.428060679540316,5
85790,capitao leonidas marques,PR,-25.486282685599935,-53.60248109064926,5
85818,cascavel,PR,-24.96853003431213,-53.406368703897705,5
85806,cascavel,PR,-24.96014088515584,-53.50597433521193,5
85811,cascavel,PR,-24.94065572152961,-53.46979998589768,5
4816,sao paulo,SP,-23.705157457996947,-46.68632479509128,5
4785,sao paulo,SP,-23.693468973442794,-46.71128496158236,5
9176,santo andre,SP,-23.67894521757313,-46.518401640158366,5
1417,sao paulo,SP,-23.55277885309958,-46.63393189503633,5
3665,sao paulo,SP,-23.526801346285957,-46.49679065084683,5
3666,sao paulo,SP,-23.52866988395519,-46.495664760207454,5
65030,sao luis,MA,-2.5444016419298396,-44.28104049619776,5
65048,sao luis,MA,-2.5545352386327584,-44.24444512415847,5
49040,aracaju,SE,-10.95218213462681,-37.071899222286675,5
5401,sao paulo,SP,-23.56352617226263,-46.67716947296879,5
13477,americana,SP,-22.73738877505413,-47.30046810994614,5
13479,americana,SP,-22.758026433771725,-47.2869273225229,5
13440,saltinho,SP,-22.84516995720277,-47.6774259881999,5
9625,sao bernardo do campo,SP,-23.661090346529676,-46.56669030628886,5
96190,dom feliciano,RS,-30.70391254628606,-52.10802162884412,5
96203,rio grande,RS,-32.079231334862214,-52.156032771961506,5
52030,recife,PE,-8.037025581480545,-34.88576252748388,5
52130,recife,PE,-8.009977310818632,-34.89341131584442,5
5376,sao paulo,SP,-23.58092797491596,-46.76652456032927,5
5358,sao paulo,SP,-23.57190871426215,-46.75004411197405,5
2941,sao paulo,SP,-23.478802923326484,-46.722724700331725,5
29704,colatina,ES,-19.52664430508559,-40.662431856344476,5
81850,curitiba,PR,-25.533676278018874,-49.24781722021691,5
81880,curitiba,PR,-25.538316019905263,-49.29333825774169,5
29927,sooretama,ES,-19.189127770488813,-40.10086124895696,5
29709,colatina,ES,-19.520241810565054,-40.6847366419452,5
50731,recife,PE,-8.040985980661501,-34.93279549546298,5
50760,recife,PE,-8.071397490767612,-34.9196281917781,5
64082,teresina,PI,-5.112565119096701,-42.75251526407548,5
2926,sao paulo,SP,-23.499976294074788,-46.70156108562361,5
26582,mesquita,RJ,-22.791786349943763,-43.41589366647349,5
27113,barra do pirai,RJ,-22.466468503185524,-43.83475746065729,5
27140,barra do pirai,RJ,-22.481575209710517,-43.81565467245576,5
5367,sao paulo,SP,-23.571902802099018,-46.755301357664806,5
3437,sao paulo,SP,-23.55849530893288,-46.52911922454966,5
13605,araras,SP,-22.34640471097112,-47.36901614515177,5
1314,sao paulo,SP,-23.552640734461253,-46.64520437763303,5
13617,leme,SP,-22.187062086757393,-47.37119724771056,5
1319,sao paulo,SP,-23.55188165773143,-46.640727972716256,5
1331,sao paulo,SP,-23.56266441471218,-46.64999665805783,5
50900,recife,PE,-8.090605957811402,-34.94209522073088,5
51250,recife,PE,-8.135890720198345,-34.93253582376316,5
96217,rio grande,RS,-32.16005542108376,-52.180737086899995,5
96255,chui,RS,-33.68994828174511,-53.46018295240874,5
96408,bage,RS,-31.308276949713825,-54.11162108027439,5
9691,sao bernardo do campo,SP,-23.669855509401177,-46.589828905516704,5
9660,sao bernardo do campo,SP,-23.655243172260416,-46.59407142026201,5
9661,sao bernardo do campo,SP,-23.660864966338345,-46.59644061310163,5
13337,indaiatuba,SP,-23.06185340896599,-47.1686069990525,5
13350,elias fausto,SP,-23.040633329662644,-47.37164861406023,5
82300,curitiba,PR,-25.42095848118938,-49.34741002841012,5
82315,curitiba,PR,-25.412063650373128,-49.356386853675026,5
82515,curitiba,PR,-25.3956844749767,-49.22994864226332,5
62790,redencao,CE,-4.230045613748753,-38.72918190103788,5
62810,icapui,CE,-4.702908441503046,-37.374120813391684,5
62680,paracuru,CE,-3.4207176307291225,-39.0353693374114,5
62685,paraipaba,CE,-3.436832300222164,-39.149632430369145,5
62670,sao goncalo do amarante,CE,-3.603407789249077,-38.97122147447192,5
13602,araras,SP,-22.36459021058877,-47.394984516372936,5
29665,sao roque do canaa,ES,-19.73930434519547,-40.66322894308199,5
27256,volta redonda,RJ,-22.52744156376057,-44.09263832691696,5
5318,sao paulo,SP,-23.53553345873529,-46.72963723549799,5
85602,francisco beltrao,PR,-26.068886896367935,-53.068371495219374,5
26580,mesquita,RJ,-22.78727630139065,-43.42104793086865,5
4853,sao paulo,SP,-23.7683030486931,-46.673853457837346,5
82100,curitiba,PR,-25.396559786668547,-49.29638310677665,5
63475,jaguaribe,CE,-5.900561085325373,-38.63736600115672,5
3630,sao paulo,SP,-23.532660884264402,-46.55000833612705,5
3634,sao paulo,SP,-23.52512293359494,-46.54710748001008,5
3647,sao paulo,SP,-23.525957810107155,-46.52763523808948,5
63900,quixada,CE,-4.96853207804296,-39.01849584612181,5
64027,teresina,PI,-5.118702834015294,-42.79007174746956,5
64003,teresina,PI,-5.074471843869339,-42.81811359801628,5
13613,leme,SP,-22.181647599313436,-47.404266712265496,5
54100,jaboatao dos guararapes,PE,-8.122226477389788,-35.013101836641624,5
53433,paulista,PE,-7.910020608626326,-34.837751419920615,5
53635,igarassu,PE,-7.872021106240439,-34.90857291252316,5
62430,granja,CE,-3.1306389318396124,-40.84321613776741,5
13287,vinhedo,SP,-23.051345733230985,-46.989331530978724,5
96790,barra do ribeiro,RS,-30.29829374043067,-51.308982963290255,5
96815,santa cruz do sul,RS,-29.70360562925553,-52.422548254594275,5
96570,cacapava do sul,RS,-30.513795368962732,-53.48920920234293,5
96470,pinheiro machado,RS,-31.578575056364723,-53.38246136866199,5
1259,sao paulo,SP,-23.541418553843283,-46.68530389676934,5
54280,jaboatao dos guararapes,PE,-8.11143073661088,-34.96777017074162,5
54753,camaragibe,PE,-8.015102646633885,-34.97090707321031,5
54360,jaboatao dos guararapes,PE,-8.143266243988998,-34.968183110802514,5
62030,sobral,CE,-3.676361655771074,-40.36271854178773,5
53441,paulista,PE,-7.948278228033668,-34.87024922837949,5
62280,santa quiteria,CE,-4.3343298086532185,-40.15409036221202,5
27325,barra mansa,RJ,-22.534372047886485,-44.15259901802606,5
5331,sao paulo,SP,-23.545383325422044,-46.74878306750925,5
27215,volta redonda,RJ,-22.506040359488036,-44.0946910747231,5
4888,sao paulo,SP,-23.827027503923727,-46.736838749140006,5
2851,sao paulo,SP,-23.459566190038178,-46.69137675746327,5
29370,conceicao do castelo,ES,-20.361225210844665,-41.24983376040059,5
4915,sao paulo,SP,-23.68142552935726,-46.74828542511998,5
13414,piracicaba,SP,-22.691518954467206,-47.640952768102984,5
9688,sao bernardo do campo,SP,-23.672621774030517,-46.59262644383219,5
62850,cascavel,CE,-4.132849103486437,-38.24159314064651,5
53080,olinda,PE,-7.962007384553471,-34.85114362023706,5
53140,olinda,PE,-7.977473123792891,-34.842078875265294,5
13475,americana,SP,-22.720384808067173,-47.2784470613849,5
82650,curitiba,PR,-25.373430766248106,-49.245523145646565,5
85400,guaraniacu,PR,-25.100336231545356,-52.868746178176,5
27353,barra mansa,RJ,-22.545549881862076,-44.23261292062814,5
55580,sirinhaem,PE,-8.59544613525137,-35.11252611313764,5
11090,santos,SP,-23.937199995920544,-46.3763524828186,5
11325,sao vicente,SP,-23.986478542437638,-46.39165628538248,5
13251,itatiba,SP,-22.995761860301517,-46.83646157527841,5
11346,sao vicente,SP,-23.983340387393454,-46.48798773268121,5
9932,diadema,SP,-23.665255092750805,-46.61635840709584,5
9971,diadema,SP,-23.72584838470672,-46.621347285188705,5
11609,sao sebastiao,SP,-23.801617154149607,-45.405355784986774,5
82970,curitiba,PR,-25.47375856280309,-49.203484864748276,5
83015,sao jose dos pinhais,PR,-25.5624037594301,-49.171162377895335,5
83020,sao jose dos pinhais,PR,-25.55842134362273,-49.195697020152195,5
2879,sao paulo,SP,-23.448930082467577,-46.6977317466753,5
29255,marechal floriano,ES,-20.415508811333915,-40.689012695583465,5
29280,iconha,ES,-20.78929879189499,-40.813398471593935,5
29295,vargem alta,ES,-20.644842999268594,-41.00717001967552,5
55192,santa cruz do capibaribe,PE,-7.953412156170271,-36.203833489838736,5
61900,maracanau,CE,-3.8788741702259135,-38.618745979476834,5
13370,rafard,SP,-23.017863885236956,-47.5287510906979,5
2860,sao paulo,SP,-23.460433037399667,-46.68603517251801,5
2866,sao paulo,SP,-23.4676821314479,-46.680876833991114,5
2874,sao paulo,SP,-23.462564640930367,-46.67642531786473,5
85155,inacio martins,PR,-25.57805435780927,-51.08117606039539,5
5203,sao paulo,SP,-23.40759380422852,-46.74636906583293,5
2731,sao paulo,SP,-23.498059272714258,-46.6924244169675,5
96835,santa cruz do sul,RS,-29.750792875949454,-52.421664647063224,5
60861,fortaleza,CE,-3.8053468639357635,-38.524001339290294,5
54762,camaragibe,PE,-8.025704237815438,-34.9813359242102,5
61650,caucaia,CE,-3.7609334596445025,-38.62342942744764,5
55125,toritama,PE,-8.005955191855476,-36.0586790310908,5
55024,caruaru,PE,-8.287606780171743,-35.95590223017341,5
55030,caruaru,PE,-8.296675837449685,-35.97335383907711,5
54800,moreno,PE,-8.117514384880712,-35.110601358453785,5
11436,guaruja,SP,-23.971208395661478,-46.25152420256195,5
11444,guaruja,SP,-23.969918602246146,-46.189098374700016,5
1150,sao paulo,SP,-23.53295302359728,-46.658245942661345,5
1152,sao paulo,SP,-23.529884845741268,-46.65527643333266,5
3475,sao paulo,SP,-23.57469333734251,-46.51620620694581,5
55612,vitoria de santo antao,PE,-8.116243569432479,-35.287293361625345,5
60348,fortaleza,CE,-3.7174904631035073,-38.59928475757381,5
11525,cubatao,SP,-23.894811578963388,-46.42776500504658,5
85139,colonia vitoria,PR,-25.272807023543834,-50.07009121273323,5
29150,cariacica,ES,-20.32247630196992,-40.37762777086689,5
60510,fortaleza,CE,-3.762982984352418,-38.58118403018607,5
60710,fortaleza,CE,-3.786626668221326,-38.567945481184445,5
60714,fortaleza,CE,-3.7861317403369883,-38.55325069658947,5
11622,sao sebastiao,SP,-23.77043797625485,-45.67994492992504,5
11471,guaruja,SP,-23.964550695667054,-46.27876856476224,5
13223,varzea paulista,SP,-23.215794863132842,-46.810317460774115,5
29142,cariacica,ES,-20.36360185674505,-40.37462539065324,5
84635,paulo frontin,PR,-26.047812754242287,-50.81148910425042,5
84640,bituruna,PR,-26.159429770563207,-51.54775703701614,5
84660,general carneiro,PR,-26.421195638867772,-51.315016315456724,5
27965,macae,RJ,-22.326591495686714,-41.731635245317705,5
27998,carapebus,RJ,-22.19068358078699,-41.65744656238283,5
28016,campos dos goytacazes,RJ,-21.76559214791652,-41.28202082268612,5
85070,guarapuava,PR,-25.3926732460647,-51.449972763254095,5
55370,sao bento do una,PE,-8.522807356177072,-36.44538808628628,5
55295,garanhuns,PE,-8.884477212510252,-36.48701311044169,5
55195,santa cruz do capibaribe,PE,-7.949952703317502,-36.21487183987272,5
60824,fortaleza,CE,-3.803021863943105,-38.4902548965702,5
60831,fortaleza,CE,-3.823325335218367,-38.46612915655687,5
60841,fortaleza,CE,-3.8195324538029514,-38.491708218160824,5
9991,diadema,SP,-23.695093827731007,-46.61223976767646,5
5004,sao paulo,SP,-23.532683468084457,-46.66558631421479,5
1218,sao paulo,SP,-23.531249798864057,-46.648325141054045,5
1225,sao paulo,SP,-23.53978602121373,-46.64913883151016,5
60326,fortaleza,CE,-3.7238441979449015,-38.55253848851631,5
60330,fortaleza,CE,-3.714582559144371,-38.58420438779798,5
60336,fortaleza,CE,-3.717084838941394,-38.5725806892878,5
84220,senges,PR,-24.113671239664153,-49.4639594393949,5
84262,telemaco borba,PR,-24.321694969692125,-50.621866630444316,5
84265,telemaco borba,PR,-24.334663722970415,-50.625327882787715,5
5141,sao paulo,SP,-23.49202403381399,-46.728984060453946,5
84560,rio azul,PR,-25.72663590916727,-50.7900497215227,5
1156,sao paulo,SP,-23.528921138302913,-46.66643724514499,5
1203,sao paulo,SP,-23.53596465666132,-46.64529955632679,5
1204,sao paulo,SP,-23.535992639468514,-46.64408982260722,5
11673,caraguatatuba,SP,-23.63759173027465,-45.43653965834331,5
11674,caraguatatuba,SP,-23.629055643177534,-45.43371185336911,5
1216,sao paulo,SP,-23.533127593964494,-46.647833807450674,5
29168,serra,ES,-20.15847292670448,-40.24609615513035,5
83050,sao jose dos pinhais,PR,-25.499611064183387,-49.17715331430011,5
83209,paranagua,PR,-25.543156176940684,-48.534428906394886,5
29185,fundao,ES,-19.944160220015554,-40.38449895378412,5
83405,colombo,PR,-25.363734182713866,-49.19199132492246,5
83320,pinhais,PR,-25.43244434474803,-49.17709778395994,5
28021,campos dos goytacazes,RJ,-21.79490261917679,-41.28808473280227,5
5165,sao paulo,SP,-23.48194431842173,-46.752953279788464,5
11530,cubatao,SP,-23.93096161562972,-46.400202583661105,5
11850,miracatu,SP,-24.27876853096373,-47.44974510482228,5
11910,sete barras,SP,-24.385497130331405,-47.92805608893468,5
11940,jacupiranga,SP,-24.701831240017185,-48.00518422912897,5
55715,feira nova,PE,-7.949392726165966,-35.38525575171721,5
55750,surubim,PE,-7.841478546195655,-35.75945003965524,5
55680,bonito,PE,-8.47190791671445,-35.73274106642819,5
60425,fortaleza,CE,-3.7562456524665224,-38.55001447190252,5
83706,araucaria,PR,-25.544926406672577,-49.38611701246357,5
58220,bananeiras,PB,-6.748088778361755,-35.63143101928754,5
1141,sao paulo,SP,-23.520310325905555,-46.666439013917504,5
99050,passo fundo,RS,-28.24410971738653,-52.387712398313305,5
58301,santa rita,PB,-7.1320375415386605,-34.98123045014621,5
99930,estacao,RS,-27.914101841408094,-52.258782068812856,5
99060,passo fundo,RS,-28.275844570121826,-52.37500795789541,5
58046,joao pessoa,PB,-7.145019004910884,-34.824357469158166,5
28685,japuiba,RJ,-22.562825250146346,-42.694574068113525,5
83833,fazenda rio grande,PR,-25.64411708576658,-49.32255004688336,5
84060,ponta grossa,PR,-25.112276206068508,-50.20716465037956,5
5058,sao paulo,SP,-23.532032423465594,-46.70834569055956,5
5065,sao paulo,SP,-23.5188449946195,-46.69557271499828,5
2840,sao paulo,SP,-23.482199714556256,-46.68958779044411,5
28905,cabo frio,RJ,-22.88391841315306,-42.02556816273157,5
83704,araucaria,PR,-25.574237641971923,-49.41083979141846,5
98995,porto xavier,RS,-27.90680205449298,-55.1390737732943,5
3559,sao paulo,SP,-23.546531423966456,-46.50224297637528,5
3562,sao paulo,SP,-23.54485288651954,-46.496724221497885,5
57041,maceio,AL,-9.625896890906779,-35.7185950113466,5
57042,maceio,AL,-9.618112802419594,-35.72922890501117,5
57312,arapiraca,AL,-9.744918482262285,-36.65228572185717,5
83414,colombo,PR,-25.292742401226562,-49.22278311923789,5
29107,vila velha,ES,-20.354058884014453,-40.30128887072216,5
57080,maceio,AL,-9.595761133760632,-35.74882663845112,5
57081,maceio,AL,-9.575134597714507,-35.75675721815111,5
57082,maceio,AL,-9.581009992695625,-35.75773253064127,5
12082,taubate,SP,-23.035513913821124,-45.5445280465859,5
3524,sao paulo,SP,-23.54851526821456,-46.51423506990763,5
12350,igarata,SP,-23.20504089340484,-46.153200257829695,5
99020,passo fundo,RS,-28.2504401891353,-52.41055964370881,5
12411,pindamonhangaba,SP,-22.93129428181601,-45.43592124225664,5
4139,sao paulo,SP,-23.605850519316682,-46.63410662514822,5
37561,pouso alegre,MG,-22.26655682191526,-45.91635661318967,5
74820,goiania,GO,-16.70612897434552,-49.24875756948971,5
74825,goiania,GO,-16.717011105572144,-49.25366157866026,5
6340,carapicuiba,SP,-23.567386494897924,-46.82425029116428,5
21511,rio de janeiro,RJ,-22.84410299270375,-43.35219269222594,5
88430,petrolandia,SC,-27.523330283710887,-49.687281874420606,5
21545,rio de janeiro,RJ,-22.843286137769397,-43.34344431819371,5
4183,sao paulo,SP,-23.642998614546705,-46.59673592178065,5
37160,campos gerais,MG,-21.23678866810368,-45.75998487562615,5
4193,sao paulo,SP,-23.648893436886873,-46.6084949153963,5
6332,carapicuiba,SP,-23.54880596717767,-46.83024045323436,5
6335,carapicuiba,SP,-23.55482232096379,-46.83375866718952,5
88813,criciuma,SC,-28.678033689593565,-49.338835280840435,5
88745,capivari de baixo,SC,-28.443636588435936,-48.95654041508624,5
37655,itapeva,MG,-22.768385385405164,-46.222570842616626,5
6626,jandira,SP,-23.541592093482485,-46.91160442141149,5
20760,rio de janeiro,RJ,-22.879177245162502,-43.28592690942743,5
4164,sao paulo,SP,-23.627534295197535,-46.60829070808083,5
74845,goiania,GO,-16.717347342437535,-49.24283873511048,5
3161,sao paulo,SP,-23.577276892320537,-46.56338617640832,5
4167,sao paulo,SP,-23.633746308008696,-46.614356752488725,5
4174,sao paulo,SP,-23.633805606487936,-46.60741938764788,5
37485,jesuania,MG,-22.00120050686708,-45.288464368178694,5
58055,joao pessoa,PB,-7.168371194676213,-34.84174769722079,5
58102,cabedelo,PB,-7.045361229648126,-34.842098200986676,5
58073,joao pessoa,PB,-7.1677111371123345,-34.85586576199042,5
1129,sao paulo,SP,-23.524051385464382,-46.64507304012999,5
1138,sao paulo,SP,-23.522455823939264,-46.65525390366426,5
58025,joao pessoa,PB,-7.111778900002026,-34.86535122865849,5
6407,barueri,SP,-23.500064244706618,-46.89055947585277,5
6409,barueri,SP,-23.494157715852857,-46.89610614277863,5
1007,sao paulo,SP,-23.550046202351666,-46.637251459637646,4
1008,sao paulo,SP,-23.54600174938346,-46.63588592135778,4
1031,sao paulo,SP,-23.54190585344045,-46.63508761691669,4
1014,sao paulo,SP,-23.545912805690417,-46.63361537124495,4
1026,sao paulo,SP,-23.539657127270946,-46.6318842127058,4
58175,cuite,PB,-6.484892406850372,-36.151772926378925,4
1137,sao paulo,SP,-23.522851480322114,-46.65280923153935,4
58020,joao pessoa,PB,-7.113471167211605,-34.876521418356205,4
58011,joao pessoa,PB,-7.128063599680368,-34.891915266435255,4
58041,joao pessoa,PB,-7.123023804952186,-34.853448888781884,4
59069,natal,RN,-5.84756120198158,-35.24208155145853,4
57480,delmiro gouveia,AL,-9.382493141218601,-38.01055015095292,4
59014,natal,RN,-5.789817888864893,-35.192418406445576,4
12322,jacarei,SP,-23.310697250854687,-45.98442655904845,4
3533,sao paulo,SP,-23.544559564048523,-46.51680506788675,4
3523,sao paulo,SP,-23.54996611983163,-46.51639950144808,4
12420,pindamonhangaba,SP,-22.94310641504543,-45.46523661649501,4
12335,jacarei,SP,-23.264002959562273,-45.964500958733396,4
3544,sao paulo,SP,-23.5316741923937,-46.511354888569514,4
3545,sao paulo,SP,-23.532637983001585,-46.51224065273996,4
5069,sao paulo,SP,-23.51455919066742,-46.70669726579445,4
5055,sao paulo,SP,-23.532666481685723,-46.70313446547825,4
2807,sao paulo,SP,-23.47361099950276,-46.70072868664524,4
2809,sao paulo,SP,-23.471894875916593,-46.70358161893091,4
29023,vitoria,ES,-20.297021210550845,-40.347271252186125,4
83705,araucaria,PR,-25.564537684252358,-49.39532110345252,4
83606,campo largo,PR,-25.447380406242782,-49.53071140162284,4
28949,sao pedro da aldeia,RJ,-22.8322251368484,-42.142326771991925,4
28928,cabo frio,RJ,-22.6802414339606,-42.00826524871421,4
28898,rio das ostras,RJ,-22.449135694468286,-41.86954575599881,4
28913,cabo frio,RJ,-22.84416513205862,-42.03141356178735,4
59122,natal,RN,-5.749755906362356,-35.22386647162744,4
3560,sao paulo,SP,-23.54761002719388,-46.499776496197256,4
3561,sao paulo,SP,-23.547736758428403,-46.49499620393508,4
3552,sao paulo,SP,-23.53556755719745,-46.50420977477025,4
3557,sao paulo,SP,-23.541518342112003,-46.50490728663865,4
3558,sao paulo,SP,-23.543959861560595,-46.502065904646244,4
98170,tupancireta,RS,-29.081334764866796,-53.837070833138384,4
98175,jari,RS,-29.289626980750832,-54.21943137477474,4
98270,pejucara,RS,-28.41944855924533,-53.654098747811844,4
98290,condor,RS,-28.20732212632177,-53.484839056818565,4
57311,arapiraca,AL,-9.742123376677789,-36.656404204334926,4
12311,jacarei,SP,-23.282017820422997,-45.939407763928294,4
12283,cacapava,SP,-23.104114819584026,-45.67752010997833,4
12289,cacapava,SP,-23.070654425737228,-45.71787013886854,4
12270,jambeiro,SP,-23.26168303044727,-45.69815213667702,4
83413,colombo,PR,-25.382570909889097,-49.168777163521916,4
28820,silva jardim,RJ,-22.643049932211905,-42.40944446257947,4
5121,sao paulo,SP,-23.507595094513576,-46.729963966585295,4
5124,sao paulo,SP,-23.504508609704054,-46.736390996688556,4
2762,sao paulo,SP,-23.482530078191157,-46.675327267654936,4
83560,itaperucu,PR,-25.213256266447722,-49.35231918774444,4
83570,cerro azul,PR,-24.828137537248153,-49.263724610399606,4
83504,almirante tamandare,PR,-25.33398837590577,-49.26579300674164,4
84036,ponta grossa,PR,-25.126192756089438,-50.14566867735102,4
83860,pien,PR,-26.097239791026904,-49.42823343997141,4
84016,ponta grossa,PR,-25.067056610638705,-50.14331264591559,4
83708,araucaria,PR,-25.587446676750563,-49.38348516319561,4
5134,sao paulo,SP,-23.487749966107035,-46.74410161651485,4
84050,ponta grossa,PR,-25.109926548355528,-50.17055039542989,4
84053,ponta grossa,PR,-25.0870894024892,-50.18337727902856,4
84026,ponta grossa,PR,-25.103369935709225,-50.142000116068694,4
84035,ponta grossa,PR,-25.10727190687242,-50.15243746995066,4
57073,maceio,AL,-9.5587427086405,-35.760723811177805,4
57044,maceio,AL,-9.618346072064107,-35.70598989128877,4
57060,maceio,AL,-9.586745672434436,-35.77057867005024,4
98770,catuipe,RS,-28.252632357679378,-54.013478403772936,4
57061,maceio,AL,-9.592062745036044,-35.76320801183021,4
57062,maceio,AL,-9.605778919840365,-35.75799167347524,4
57063,maceio,AL,-9.602354471317303,-35.76957868028244,4
57072,maceio,AL,-9.558252796675193,-35.771588508096926,4
12051,taubate,SP,-23.01200874342929,-45.585652014090726,4
12086,taubate,SP,-23.04745414714813,-45.518368682923274,4
59150,parnamirim,RN,-5.878333976924599,-35.21376995744588,4
11708,praia grande,SP,-24.067888805103607,-46.56761786544669,4
84285,figueira,PR,-23.850046221901376,-50.403015864184475,4
84300,tibagi,PR,-24.515312452238586,-50.41241255186943,4
84266,telemaco borba,PR,-24.332666805019763,-50.63628635418168,4
84268,telemaco borba,PR,-24.323054843994043,-50.63333120730312,4
4949,sao paulo,SP,-23.720335906643875,-46.769836124260166,4
29120,vila velha,ES,-20.351464479667545,-40.319965399424824,4
83350,morretes,PR,-25.482183572886715,-48.82919131856336,4
84280,curiuva,PR,-24.038144994253823,-50.45694394555731,4
29048,vitoria,ES,-20.289863189022366,-40.31566239170037,4
4961,sao paulo,SP,-23.68199321330775,-46.7559507111053,4
4963,sao paulo,SP,-23.749259460589005,-46.77909846601395,4
4940,sao paulo,SP,-23.68856287959489,-46.766137871623584,4
29115,vila velha,ES,-20.335472552050064,-40.33122810411291,4
29116,vila velha,ES,-20.342511741908304,-40.337662485631874,4
5023,sao paulo,SP,-23.530400348707786,-46.68480884532254,4
59296,sao goncalo do amarante,RN,-5.774190270584408,-35.271143276096765,4
59200,santa cruz,RN,-6.227792244781999,-36.02104583129707,4
98015,cruz alta,RS,-28.633640085853184,-53.6218210763569,4
97870,santo antonio das missoes,RS,-28.507734250458203,-55.231598780198624,4
3604,sao paulo,SP,-23.52371731191255,-46.55062103887984,4
3577,sao paulo,SP,-23.55315642105912,-46.50308034321079,4
3581,sao paulo,SP,-23.555809968332557,-46.499637906526736,4
59360,parelhas,RN,-6.689736437594984,-36.66057082946716,4
59330,jucurutu,RN,-6.038655949071193,-37.021917390647346,4
59920,sao miguel,RN,-6.211259206195411,-38.49626229332373,4
56600,sertania,PE,-8.076095735202673,-37.27177644815795,4
